hour,wind_generation_kwh,,,average = ,0.392382769,kWh-year per kW,,,,
4453,0.510955546,,,,,,,,,
4454,0.479425233,,,,,,,,,
4455,0.457458292,,,,,,,,,
4456,0.443705496,,,,,,,,,
4457,0.448517318,,,,,,,,,
4458,0.467444195,,,,,,,,,
4459,0.473272679,,,,,,,,,
4460,0.429087364,,,,,,,,,
4461,0.429677154,,,,,,,,,
4462,0.462176687,,,,,,,,,
4463,0.432958337,,,,,,,,,
4464,0.46181292,,,,,,,,,
4465,0.508627767,,,,,,,,,
4466,0.502240005,,,,,,,,,
4467,0.436260942,,,,,,,,,
4468,0.353774564,,,,,,,,,
4469,0.347638612,,,,,,,,,
4470,0.389591784,,,,,,,,,
4471,0.38011607,,,,,,,,,
4472,0.349159478,,,,,,,,,
4473,0.311354055,,,,,,,,,
4474,0.271970091,,,,,,,,,
4475,0.223221368,,,,,,,,,
4476,0.173605805,,,,,,,,,
4477,0.1466713,,,,,,,,,
4478,0.145258755,,,,,,,,,
4479,0.157928954,,,,,,,,,
4480,0.21070462,,,,,,,,,
4481,0.279400915,,,,,,,,,
4482,0.366807694,,,,,,,,,
4483,0.443058425,,,,,,,,,
4484,0.492969506,,,,,,,,,
4485,0.488510905,,,,,,,,,
4486,0.484708748,,,,,,,,,
4487,0.484926839,,,,,,,,,
4488,0.486780623,,,,,,,,,
4489,0.431723015,,,,,,,,,
4490,0.313332759,,,,,,,,,
4491,0.210155527,,,,,,,,,
4492,0.212252063,,,,,,,,,
4493,0.234173418,,,,,,,,,
4494,0.243771251,,,,,,,,,
4495,0.251046517,,,,,,,,,
4496,0.240280488,,,,,,,,,
4497,0.223978181,,,,,,,,,
4498,0.225576247,,,,,,,,,
4499,0.197441833,,,,,,,,,
4500,0.141967336,,,,,,,,,
4501,0.115698355,,,,,,,,,
4502,0.113256634,,,,,,,,,
4503,0.145184074,,,,,,,,,
4504,0.195745346,,,,,,,,,
4505,0.260494566,,,,,,,,,
4506,0.343763098,,,,,,,,,
4507,0.420097832,,,,,,,,,
4508,0.490116178,,,,,,,,,
4509,0.538866813,,,,,,,,,
4510,0.531918353,,,,,,,,,
4511,0.48663711,,,,,,,,,
4512,0.478687729,,,,,,,,,
4513,0.502276294,,,,,,,,,
4514,0.483605487,,,,,,,,,
4515,0.458019797,,,,,,,,,
4516,0.441330813,,,,,,,,,
4517,0.414924981,,,,,,,,,
4518,0.450520401,,,,,,,,,
4519,0.510330826,,,,,,,,,
4520,0.548043635,,,,,,,,,
4521,0.55415191,,,,,,,,,
4522,0.577727586,,,,,,,,,
4523,0.562937509,,,,,,,,,
4524,0.453206175,,,,,,,,,
4525,0.420919044,,,,,,,,,
4526,0.468319335,,,,,,,,,
4527,0.520209734,,,,,,,,,
4528,0.517106668,,,,,,,,,
4529,0.556195555,,,,,,,,,
4530,0.634605727,,,,,,,,,
4531,0.688551861,,,,,,,,,
4532,0.639222715,,,,,,,,,
4533,0.574031581,,,,,,,,,
4534,0.566922735,,,,,,,,,
4535,0.558636907,,,,,,,,,
4536,0.534954451,,,,,,,,,
4537,0.504381794,,,,,,,,,
4538,0.435808815,,,,,,,,,
4539,0.462704405,,,,,,,,,
4540,0.354506233,,,,,,,,,
4541,0.209692368,,,,,,,,,
4542,0.14737668,,,,,,,,,
4543,0.149211816,,,,,,,,,
4544,0.186681722,,,,,,,,,
4545,0.205965876,,,,,,,,,
4546,0.237756812,,,,,,,,,
4547,0.245192521,,,,,,,,,
4548,0.207678754,,,,,,,,,
4549,0.141223383,,,,,,,,,
4550,0.119375149,,,,,,,,,
4551,0.12771086,,,,,,,,,
4552,0.140207666,,,,,,,,,
4553,0.162291363,,,,,,,,,
4554,0.228108764,,,,,,,,,
4555,0.264039023,,,,,,,,,
4556,0.342405876,,,,,,,,,
4557,0.431442854,,,,,,,,,
4558,0.535080924,,,,,,,,,
4559,0.55467662,,,,,,,,,
4560,0.581637509,,,,,,,,,
4561,0.628051822,,,,,,,,,
4562,0.589658973,,,,,,,,,
4563,0.531195457,,,,,,,,,
4564,0.473368607,,,,,,,,,
4565,0.435014459,,,,,,,,,
4566,0.362473815,,,,,,,,,
4567,0.301706245,,,,,,,,,
4568,0.28068092,,,,,,,,,
4569,0.245660921,,,,,,,,,
4570,0.204345717,,,,,,,,,
4571,0.208330138,,,,,,,,,
4572,0.199329453,,,,,,,,,
4573,0.138772881,,,,,,,,,
4574,0.115093246,,,,,,,,,
4575,0.128635617,,,,,,,,,
4576,0.175919275,,,,,,,,,
4577,0.275923295,,,,,,,,,
4578,0.386838268,,,,,,,,,
4579,0.453121713,,,,,,,,,
4580,0.480716705,,,,,,,,,
4581,0.509580485,,,,,,,,,
4582,0.526410198,,,,,,,,,
4583,0.538342145,,,,,,,,,
4584,0.562902108,,,,,,,,,
4585,0.527792355,,,,,,,,,
4586,0.482599577,,,,,,,,,
4587,0.448102972,,,,,,,,,
4588,0.493724025,,,,,,,,,
4589,0.504097696,,,,,,,,,
4590,0.476990965,,,,,,,,,
4591,0.455581283,,,,,,,,,
4592,0.419982898,,,,,,,,,
4593,0.369966664,,,,,,,,,
4594,0.347499105,,,,,,,,,
4595,0.294672431,,,,,,,,,
4596,0.212984443,,,,,,,,,
4597,0.173365321,,,,,,,,,
4598,0.166335154,,,,,,,,,
4599,0.166179573,,,,,,,,,
4600,0.186566446,,,,,,,,,
4601,0.211623965,,,,,,,,,
4602,0.257628679,,,,,,,,,
4603,0.282615203,,,,,,,,,
4604,0.31124778,,,,,,,,,
4605,0.376526625,,,,,,,,,
4606,0.418213256,,,,,,,,,
4607,0.36075457,,,,,,,,,
4608,0.276752121,,,,,,,,,
4609,0.289849784,,,,,,,,,
4610,0.333313157,,,,,,,,,
4611,0.330466019,,,,,,,,,
4612,0.355238462,,,,,,,,,
4613,0.410260604,,,,,,,,,
4614,0.380700681,,,,,,,,,
4615,0.451538915,,,,,,,,,
4616,0.486771254,,,,,,,,,
4617,0.464937732,,,,,,,,,
4618,0.451398013,,,,,,,,,
4619,0.362617827,,,,,,,,,
4620,0.252778551,,,,,,,,,
4621,0.180286142,,,,,,,,,
4622,0.136710259,,,,,,,,,
4623,0.103997747,,,,,,,,,
4624,0.099393979,,,,,,,,,
4625,0.128624642,,,,,,,,,
4626,0.173152262,,,,,,,,,
4627,0.234843123,,,,,,,,,
4628,0.30467369,,,,,,,,,
4629,0.358416339,,,,,,,,,
4630,0.36948844,,,,,,,,,
4631,0.328356981,,,,,,,,,
4632,0.310644187,,,,,,,,,
4633,0.296672222,,,,,,,,,
4634,0.27700617,,,,,,,,,
4635,0.243141861,,,,,,,,,
4636,0.250320517,,,,,,,,,
4637,0.242071284,,,,,,,,,
4638,0.205326937,,,,,,,,,
4639,0.195884853,,,,,,,,,
4640,0.202407336,,,,,,,,,
4641,0.219763513,,,,,,,,,
4642,0.211077324,,,,,,,,,
4643,0.195393347,,,,,,,,,
4644,0.146144454,,,,,,,,,
4645,0.143072327,,,,,,,,,
4646,0.144798301,,,,,,,,,
4647,0.148918062,,,,,,,,,
4648,0.185255894,,,,,,,,,
4649,0.236265698,,,,,,,,,
4650,0.28777553,,,,,,,,,
4651,0.335436608,,,,,,,,,
4652,0.403372202,,,,,,,,,
4653,0.43040399,,,,,,,,,
4654,0.444141731,,,,,,,,,
4655,0.435466166,,,,,,,,,
4656,0.412317754,,,,,,,,,
4657,0.406707563,,,,,,,,,
4658,0.366889976,,,,,,,,,
4659,0.351761731,,,,,,,,,
4660,0.341545722,,,,,,,,,
4661,0.281014551,,,,,,,,,
4662,0.193440815,,,,,,,,,
4663,0.12173692,,,,,,,,,
4664,0.069166869,,,,,,,,,
4665,0.044137297,,,,,,,,,
4666,0.036155828,,,,,,,,,
4667,0.035430379,,,,,,,,,
4668,0.024270724,,,,,,,,,
4669,0.0150032,,,,,,,,,
4670,0.020309622,,,,,,,,,
4671,0.031308991,,,,,,,,,
4672,0.046738999,,,,,,,,,
4673,0.073186693,,,,,,,,,
4674,0.120629151,,,,,,,,,
4675,0.180448876,,,,,,,,,
4676,0.253773763,,,,,,,,,
4677,0.31859975,,,,,,,,,
4678,0.426964632,,,,,,,,,
4679,0.485286092,,,,,,,,,
4680,0.512711422,,,,,,,,,
4681,0.600935873,,,,,,,,,
4682,0.667528839,,,,,,,,,
4683,0.69487161,,,,,,,,,
4684,0.705335685,,,,,,,,,
4685,0.698834937,,,,,,,,,
4686,0.698113497,,,,,,,,,
4687,0.694043973,,,,,,,,,
4688,0.674108829,,,,,,,,,
4689,0.637729249,,,,,,,,,
4690,0.607923284,,,,,,,,,
4691,0.560870217,,,,,,,,,
4692,0.477552385,,,,,,,,,
4693,0.456630109,,,,,,,,,
4694,0.47236792,,,,,,,,,
4695,0.502066933,,,,,,,,,
4696,0.531315054,,,,,,,,,
4697,0.578031846,,,,,,,,,
4698,0.608913466,,,,,,,,,
4699,0.625479676,,,,,,,,,
4700,0.647787316,,,,,,,,,
4701,0.639689351,,,,,,,,,
4702,0.544958445,,,,,,,,,
4703,0.258195156,,,,,,,,,
4704,0.219122259,,,,,,,,,
4705,0.327724374,,,,,,,,,
4706,0.443012405,,,,,,,,,
4707,0.430803001,,,,,,,,,
4708,0.331186792,,,,,,,,,
4709,0.181566086,,,,,,,,,
4710,0.130594947,,,,,,,,,
4711,0.100209884,,,,,,,,,
4712,0.113468432,,,,,,,,,
4713,0.089187929,,,,,,,,,
4714,0.100706886,,,,,,,,,
4715,0.126672992,,,,,,,,,
4716,0.135770045,,,,,,,,,
4717,0.098479605,,,,,,,,,
4718,0.086372792,,,,,,,,,
4719,0.088785883,,,,,,,,,
4720,0.07896449,,,,,,,,,
4721,0.084272614,,,,,,,,,
4722,0.070384531,,,,,,,,,
4723,0.061048654,,,,,,,,,
4724,0.063807835,,,,,,,,,
4725,0.072321633,,,,,,,,,
4726,0.0565167,,,,,,,,,
4727,0.03907167,,,,,,,,,
4728,0.037509372,,,,,,,,,
4729,0.047387394,,,,,,,,,
4730,0.059148766,,,,,,,,,
4731,0.059561481,,,,,,,,,
4732,0.05091774,,,,,,,,,
4733,0.044615457,,,,,,,,,
4734,0.041791113,,,,,,,,,
4735,0.041982889,,,,,,,,,
4736,0.041590419,,,,,,,,,
4737,0.045951394,,,,,,,,,
4738,0.043249754,,,,,,,,,
4739,0.037225812,,,,,,,,,
4740,0.022838233,,,,,,,,,
4741,0.009414324,,,,,,,,,
4742,0.007845549,,,,,,,,,
4743,0.009311027,,,,,,,,,
4744,0.013196142,,,,,,,,,
4745,0.021303219,,,,,,,,,
4746,0.037541773,,,,,,,,,
4747,0.054615553,,,,,,,,,
4748,0.066646317,,,,,,,,,
4749,0.079385927,,,,,,,,,
4750,0.101346406,,,,,,,,,
4751,0.117093096,,,,,,,,,
4752,0.146742316,,,,,,,,,
4753,0.180020243,,,,,,,,,
4754,0.164615495,,,,,,,,,
4755,0.146020386,,,,,,,,,
4756,0.15402375,,,,,,,,,
4757,0.161122252,,,,,,,,,
4758,0.124285614,,,,,,,,,
4759,0.095653517,,,,,,,,,
4760,0.097322839,,,,,,,,,
4761,0.101823458,,,,,,,,,
4762,0.089202599,,,,,,,,,
4763,0.105336349,,,,,,,,,
4764,0.114164315,,,,,,,,,
4765,0.110265734,,,,,,,,,
4766,0.100135727,,,,,,,,,
4767,0.094056656,,,,,,,,,
4768,0.109005895,,,,,,,,,
4769,0.126386772,,,,,,,,,
4770,0.141096525,,,,,,,,,
4771,0.197733258,,,,,,,,,
4772,0.20620353,,,,,,,,,
4773,0.136835723,,,,,,,,,
4774,0.140397515,,,,,,,,,
4775,0.123943909,,,,,,,,,
4776,0.0906655,,,,,,,,,
4777,0.10480096,,,,,,,,,
4778,0.093504606,,,,,,,,,
4779,0.066767017,,,,,,,,,
4780,0.056945442,,,,,,,,,
4781,0.044534349,,,,,,,,,
4782,0.034399168,,,,,,,,,
4783,0.039741084,,,,,,,,,
4784,0.041588141,,,,,,,,,
4785,0.038992721,,,,,,,,,
4786,0.039179111,,,,,,,,,
4787,0.034435325,,,,,,,,,
4788,0.03043629,,,,,,,,,
4789,0.043974302,,,,,,,,,
4790,0.068737888,,,,,,,,,
4791,0.109164011,,,,,,,,,
4792,0.196805731,,,,,,,,,
4793,0.359966523,,,,,,,,,
4794,0.473875243,,,,,,,,,
4795,0.527221113,,,,,,,,,
4796,0.563500742,,,,,,,,,
4797,0.558771444,,,,,,,,,
4798,0.527076846,,,,,,,,,
4799,0.424221542,,,,,,,,,
4800,0.378031244,,,,,,,,,
4801,0.393829583,,,,,,,,,
4802,0.334490736,,,,,,,,,
4803,0.260911517,,,,,,,,,
4804,0.303580051,,,,,,,,,
4805,0.332071427,,,,,,,,,
4806,0.372131734,,,,,,,,,
4807,0.422387749,,,,,,,,,
4808,0.462188272,,,,,,,,,
4809,0.440031323,,,,,,,,,
4810,0.450160771,,,,,,,,,
4811,0.42209701,,,,,,,,,
4812,0.360228504,,,,,,,,,
4813,0.341998267,,,,,,,,,
4814,0.350091598,,,,,,,,,
4815,0.386458904,,,,,,,,,
4816,0.442568061,,,,,,,,,
4817,0.535135946,,,,,,,,,
4818,0.599607022,,,,,,,,,
4819,0.604758446,,,,,,,,,
4820,0.588111994,,,,,,,,,
4821,0.576754819,,,,,,,,,
4822,0.529807264,,,,,,,,,
4823,0.476912659,,,,,,,,,
4824,0.46652463,,,,,,,,,
4825,0.559478148,,,,,,,,,
4826,0.639597023,,,,,,,,,
4827,0.621316581,,,,,,,,,
4828,0.538006442,,,,,,,,,
4829,0.498683798,,,,,,,,,
4830,0.470364358,,,,,,,,,
4831,0.473155934,,,,,,,,,
4832,0.433454761,,,,,,,,,
4833,0.361928201,,,,,,,,,
4834,0.300388653,,,,,,,,,
4835,0.258662184,,,,,,,,,
4836,0.188875042,,,,,,,,,
4837,0.142745978,,,,,,,,,
4838,0.131591177,,,,,,,,,
4839,0.124874977,,,,,,,,,
4840,0.127394415,,,,,,,,,
4841,0.130216971,,,,,,,,,
4842,0.142316454,,,,,,,,,
4843,0.141191066,,,,,,,,,
4844,0.157141289,,,,,,,,,
4845,0.171260386,,,,,,,,,
4846,0.212730107,,,,,,,,,
4847,0.250600899,,,,,,,,,
4848,0.300921357,,,,,,,,,
4849,0.385080689,,,,,,,,,
4850,0.395640999,,,,,,,,,
4851,0.385760092,,,,,,,,,
4852,0.366606183,,,,,,,,,
4853,0.379742425,,,,,,,,,
4854,0.392068896,,,,,,,,,
4855,0.380001915,,,,,,,,,
4856,0.355251843,,,,,,,,,
4857,0.338774707,,,,,,,,,
4858,0.333146027,,,,,,,,,
4859,0.330462556,,,,,,,,,
4860,0.291588805,,,,,,,,,
4861,0.234040683,,,,,,,,,
4862,0.192863964,,,,,,,,,
4863,0.169970316,,,,,,,,,
4864,0.142983215,,,,,,,,,
4865,0.106908306,,,,,,,,,
4866,0.092202859,,,,,,,,,
4867,0.083655602,,,,,,,,,
4868,0.090229594,,,,,,,,,
4869,0.105740024,,,,,,,,,
4870,0.118095225,,,,,,,,,
4871,0.136487509,,,,,,,,,
4872,0.148237983,,,,,,,,,
4873,0.16731235,,,,,,,,,
4874,0.189235475,,,,,,,,,
4875,0.215757223,,,,,,,,,
4876,0.276305927,,,,,,,,,
4877,0.31347974,,,,,,,,,
4878,0.365554028,,,,,,,,,
4879,0.421993481,,,,,,,,,
4880,0.446337386,,,,,,,,,
4881,0.474391887,,,,,,,,,
4882,0.495120388,,,,,,,,,
4883,0.515464904,,,,,,,,,
4884,0.534193611,,,,,,,,,
4885,0.527945806,,,,,,,,,
4886,0.542899294,,,,,,,,,
4887,0.555281805,,,,,,,,,
4888,0.565424694,,,,,,,,,
4889,0.554628628,,,,,,,,,
4890,0.558352435,,,,,,,,,
4891,0.582405604,,,,,,,,,
4892,0.587320433,,,,,,,,,
4893,0.533660016,,,,,,,,,
4894,0.58966633,,,,,,,,,
4895,0.542022661,,,,,,,,,
4896,0.486375529,,,,,,,,,
4897,0.457450953,,,,,,,,,
4898,0.445540308,,,,,,,,,
4899,0.388035729,,,,,,,,,
4900,0.345083684,,,,,,,,,
4901,0.301367096,,,,,,,,,
4902,0.276016713,,,,,,,,,
4903,0.278174549,,,,,,,,,
4904,0.274957567,,,,,,,,,
4905,0.260913528,,,,,,,,,
4906,0.226611162,,,,,,,,,
4907,0.207968152,,,,,,,,,
4908,0.185721941,,,,,,,,,
4909,0.155520228,,,,,,,,,
4910,0.138640566,,,,,,,,,
4911,0.109031202,,,,,,,,,
4912,0.101833084,,,,,,,,,
4913,0.113187825,,,,,,,,,
4914,0.131734028,,,,,,,,,
4915,0.152267544,,,,,,,,,
4916,0.162793271,,,,,,,,,
4917,0.158721296,,,,,,,,,
4918,0.158882211,,,,,,,,,
4919,0.178701619,,,,,,,,,
4920,0.205279431,,,,,,,,,
4921,0.227774267,,,,,,,,,
4922,0.218224946,,,,,,,,,
4923,0.202184595,,,,,,,,,
4924,0.17332649,,,,,,,,,
4925,0.14387461,,,,,,,,,
4926,0.119920241,,,,,,,,,
4927,0.102666443,,,,,,,,,
4928,0.083523163,,,,,,,,,
4929,0.063891276,,,,,,,,,
4930,0.051006537,,,,,,,,,
4931,0.04422633,,,,,,,,,
4932,0.025241801,,,,,,,,,
4933,0.011422129,,,,,,,,,
4934,0.009154121,,,,,,,,,
4935,0.009547937,,,,,,,,,
4936,0.013562353,,,,,,,,,
4937,0.019313566,,,,,,,,,
4938,0.02730422,,,,,,,,,
4939,0.0407085,,,,,,,,,
4940,0.051031637,,,,,,,,,
4941,0.060132473,,,,,,,,,
4942,0.066800143,,,,,,,,,
4943,0.076848396,,,,,,,,,
4944,0.102223098,,,,,,,,,
4945,0.139698193,,,,,,,,,
4946,0.145621014,,,,,,,,,
4947,0.152100389,,,,,,,,,
4948,0.151697774,,,,,,,,,
4949,0.136698906,,,,,,,,,
4950,0.141366774,,,,,,,,,
4951,0.129428083,,,,,,,,,
4952,0.120747188,,,,,,,,,
4953,0.115937953,,,,,,,,,
4954,0.104289287,,,,,,,,,
4955,0.087023366,,,,,,,,,
4956,0.046315787,,,,,,,,,
4957,0.028762438,,,,,,,,,
4958,0.027300637,,,,,,,,,
4959,0.024458606,,,,,,,,,
4960,0.023339454,,,,,,,,,
4961,0.025192824,,,,,,,,,
4962,0.030890273,,,,,,,,,
4963,0.049515686,,,,,,,,,
4964,0.076508811,,,,,,,,,
4965,0.09830217,,,,,,,,,
4966,0.111305861,,,,,,,,,
4967,0.137358584,,,,,,,,,
4968,0.166628584,,,,,,,,,
4969,0.18118628,,,,,,,,,
4970,0.192150092,,,,,,,,,
4971,0.191886914,,,,,,,,,
4972,0.183493693,,,,,,,,,
4973,0.167553201,,,,,,,,,
4974,0.165217648,,,,,,,,,
4975,0.152844788,,,,,,,,,
4976,0.13477241,,,,,,,,,
4977,0.117954979,,,,,,,,,
4978,0.106835244,,,,,,,,,
4979,0.093238375,,,,,,,,,
4980,0.051060492,,,,,,,,,
4981,0.02985626,,,,,,,,,
4982,0.02875664,,,,,,,,,
4983,0.027742299,,,,,,,,,
4984,0.03264,,,,,,,,,
4985,0.050360446,,,,,,,,,
4986,0.090939219,,,,,,,,,
4987,0.132109627,,,,,,,,,
4988,0.167414259,,,,,,,,,
4989,0.224724394,,,,,,,,,
4990,0.253830989,,,,,,,,,
4991,0.244756368,,,,,,,,,
4992,0.236328171,,,,,,,,,
4993,0.205541061,,,,,,,,,
4994,0.180260177,,,,,,,,,
4995,0.180659042,,,,,,,,,
4996,0.155999337,,,,,,,,,
4997,0.102289946,,,,,,,,,
4998,0.078066055,,,,,,,,,
4999,0.072254043,,,,,,,,,
5000,0.076461737,,,,,,,,,
5001,0.075399271,,,,,,,,,
5002,0.071154523,,,,,,,,,
5003,0.066510027,,,,,,,,,
5004,0.036209523,,,,,,,,,
5005,0.028024033,,,,,,,,,
5006,0.034222743,,,,,,,,,
5007,0.027774973,,,,,,,,,
5008,0.028686114,,,,,,,,,
5009,0.038497811,,,,,,,,,
5010,0.061028076,,,,,,,,,
5011,0.103390626,,,,,,,,,
5012,0.158622315,,,,,,,,,
5013,0.192021983,,,,,,,,,
5014,0.255830886,,,,,,,,,
5015,0.264279951,,,,,,,,,
5016,0.273687333,,,,,,,,,
5017,0.241193685,,,,,,,,,
5018,0.195091093,,,,,,,,,
5019,0.166433401,,,,,,,,,
5020,0.116877155,,,,,,,,,
5021,0.089926356,,,,,,,,,
5022,0.066903937,,,,,,,,,
5023,0.056042704,,,,,,,,,
5024,0.048040405,,,,,,,,,
5025,0.024905535,,,,,,,,,
5026,0.016233462,,,,,,,,,
5027,0.01705466,,,,,,,,,
5028,0.011105673,,,,,,,,,
5029,0.009211276,,,,,,,,,
5030,0.012332946,,,,,,,,,
5031,0.015693182,,,,,,,,,
5032,0.019319872,,,,,,,,,
5033,0.03350269,,,,,,,,,
5034,0.047707937,,,,,,,,,
5035,0.046572513,,,,,,,,,
5036,0.042460849,,,,,,,,,
5037,0.044581495,,,,,,,,,
5038,0.058193322,,,,,,,,,
5039,0.073086797,,,,,,,,,
5040,0.133687737,,,,,,,,,
5041,0.205340512,,,,,,,,,
5042,0.10280298,,,,,,,,,
5043,0.060207015,,,,,,,,,
5044,0.037141158,,,,,,,,,
5045,0.027306307,,,,,,,,,
5046,0.018727775,,,,,,,,,
5047,0.028988158,,,,,,,,,
5048,0.036739946,,,,,,,,,
5049,0.029500134,,,,,,,,,
5050,0.017123749,,,,,,,,,
5051,0.011234537,,,,,,,,,
5052,0.007682615,,,,,,,,,
5053,0.003369101,,,,,,,,,
5054,0.004171611,,,,,,,,,
5055,0.005835299,,,,,,,,,
5056,0.016238487,,,,,,,,,
5057,0.034239764,,,,,,,,,
5058,0.060263059,,,,,,,,,
5059,0.074474858,,,,,,,,,
5060,0.066897798,,,,,,,,,
5061,0.057366643,,,,,,,,,
5062,0.077236011,,,,,,,,,
5063,0.108314537,,,,,,,,,
5064,0.086664991,,,,,,,,,
5065,0.090805593,,,,,,,,,
5066,0.073001417,,,,,,,,,
5067,0.057073058,,,,,,,,,
5068,0.048498213,,,,,,,,,
5069,0.04529357,,,,,,,,,
5070,0.034528244,,,,,,,,,
5071,0.028231115,,,,,,,,,
5072,0.02908642,,,,,,,,,
5073,0.033528116,,,,,,,,,
5074,0.037611699,,,,,,,,,
5075,0.041290043,,,,,,,,,
5076,0.035773834,,,,,,,,,
5077,0.020816859,,,,,,,,,
5078,0.018793015,,,,,,,,,
5079,0.019688188,,,,,,,,,
5080,0.021602681,,,,,,,,,
5081,0.024842241,,,,,,,,,
5082,0.026324292,,,,,,,,,
5083,0.029300554,,,,,,,,,
5084,0.036590253,,,,,,,,,
5085,0.043196486,,,,,,,,,
5086,0.061225974,,,,,,,,,
5087,0.05841826,,,,,,,,,
5088,0.067497863,,,,,,,,,
5089,0.076249889,,,,,,,,,
5090,0.072054306,,,,,,,,,
5091,0.074800482,,,,,,,,,
5092,0.065004711,,,,,,,,,
5093,0.056021677,,,,,,,,,
5094,0.051430698,,,,,,,,,
5095,0.051472098,,,,,,,,,
5096,0.056610549,,,,,,,,,
5097,0.046279861,,,,,,,,,
5098,0.03415545,,,,,,,,,
5099,0.039717839,,,,,,,,,
5100,0.041749896,,,,,,,,,
5101,0.031023886,,,,,,,,,
5102,0.016443897,,,,,,,,,
5103,0.011131976,,,,,,,,,
5104,0.008978657,,,,,,,,,
5105,0.009548561,,,,,,,,,
5106,0.011220812,,,,,,,,,
5107,0.018930885,,,,,,,,,
5108,0.037156065,,,,,,,,,
5109,0.060120118,,,,,,,,,
5110,0.075997028,,,,,,,,,
5111,0.086389844,,,,,,,,,
5112,0.102971833,,,,,,,,,
5113,0.132048889,,,,,,,,,
5114,0.129633594,,,,,,,,,
5115,0.125889574,,,,,,,,,
5116,0.132559777,,,,,,,,,
5117,0.141204249,,,,,,,,,
5118,0.148318945,,,,,,,,,
5119,0.152220454,,,,,,,,,
5120,0.148776384,,,,,,,,,
5121,0.14936357,,,,,,,,,
5122,0.140885263,,,,,,,,,
5123,0.106389382,,,,,,,,,
5124,0.06944693,,,,,,,,,
5125,0.028911469,,,,,,,,,
5126,0.013928452,,,,,,,,,
5127,0.01022856,,,,,,,,,
5128,0.012990316,,,,,,,,,
5129,0.0272634,,,,,,,,,
5130,0.058049463,,,,,,,,,
5131,0.117249314,,,,,,,,,
5132,0.187816942,,,,,,,,,
5133,0.281879016,,,,,,,,,
5134,0.37674825,,,,,,,,,
5135,0.358219845,,,,,,,,,
5136,0.371903639,,,,,,,,,
5137,0.414686718,,,,,,,,,
5138,0.41927493,,,,,,,,,
5139,0.409258022,,,,,,,,,
5140,0.397072633,,,,,,,,,
5141,0.38273856,,,,,,,,,
5142,0.389933121,,,,,,,,,
5143,0.392345353,,,,,,,,,
5144,0.392767558,,,,,,,,,
5145,0.376920726,,,,,,,,,
5146,0.36428094,,,,,,,,,
5147,0.348006566,,,,,,,,,
5148,0.270193381,,,,,,,,,
5149,0.194436658,,,,,,,,,
5150,0.157050953,,,,,,,,,
5151,0.138480179,,,,,,,,,
5152,0.161524251,,,,,,,,,
5153,0.211311382,,,,,,,,,
5154,0.319210146,,,,,,,,,
5155,0.514329915,,,,,,,,,
5156,0.590891006,,,,,,,,,
5157,0.602010948,,,,,,,,,
5158,0.577027672,,,,,,,,,
5159,0.507230806,,,,,,,,,
5160,0.388029694,,,,,,,,,
5161,0.316072889,,,,,,,,,
5162,0.259433145,,,,,,,,,
5163,0.252165481,,,,,,,,,
5164,0.327182489,,,,,,,,,
5165,0.307160676,,,,,,,,,
5166,0.217026272,,,,,,,,,
5167,0.179293936,,,,,,,,,
5168,0.12926994,,,,,,,,,
5169,0.123621164,,,,,,,,,
5170,0.122507704,,,,,,,,,
5171,0.116724592,,,,,,,,,
5172,0.078271658,,,,,,,,,
5173,0.055605109,,,,,,,,,
5174,0.053615507,,,,,,,,,
5175,0.05715694,,,,,,,,,
5176,0.069428378,,,,,,,,,
5177,0.088584127,,,,,,,,,
5178,0.116306849,,,,,,,,,
5179,0.133133447,,,,,,,,,
5180,0.140641357,,,,,,,,,
5181,0.149946811,,,,,,,,,
5182,0.190413631,,,,,,,,,
5183,0.229264459,,,,,,,,,
5184,0.239642435,,,,,,,,,
5185,0.302354922,,,,,,,,,
5186,0.295486399,,,,,,,,,
5187,0.285487192,,,,,,,,,
5188,0.32374769,,,,,,,,,
5189,0.319077688,,,,,,,,,
5190,0.331530083,,,,,,,,,
5191,0.332420209,,,,,,,,,
5192,0.332478702,,,,,,,,,
5193,0.324214389,,,,,,,,,
5194,0.316520918,,,,,,,,,
5195,0.298351197,,,,,,,,,
5196,0.233636109,,,,,,,,,
5197,0.153789274,,,,,,,,,
5198,0.1031485,,,,,,,,,
5199,0.060776253,,,,,,,,,
5200,0.03431284,,,,,,,,,
5201,0.022231044,,,,,,,,,
5202,0.019097454,,,,,,,,,
5203,0.029245456,,,,,,,,,
5204,0.047540305,,,,,,,,,
5205,0.06239067,,,,,,,,,
5206,0.087889667,,,,,,,,,
5207,0.123548655,,,,,,,,,
5208,0.18026061,,,,,,,,,
5209,0.210636952,,,,,,,,,
5210,0.24234465,,,,,,,,,
5211,0.282746018,,,,,,,,,
5212,0.315493241,,,,,,,,,
5213,0.313295146,,,,,,,,,
5214,0.299060084,,,,,,,,,
5215,0.281375554,,,,,,,,,
5216,0.280939175,,,,,,,,,
5217,0.301737372,,,,,,,,,
5218,0.313827659,,,,,,,,,
5219,0.274037102,,,,,,,,,
5220,0.264902605,,,,,,,,,
5221,0.29107379,,,,,,,,,
5222,0.293495245,,,,,,,,,
5223,0.269955107,,,,,,,,,
5224,0.247325686,,,,,,,,,
5225,0.249519322,,,,,,,,,
5226,0.266579816,,,,,,,,,
5227,0.26877052,,,,,,,,,
